ts_ms,p[0],p[1],p[2],v[0],v[1],v[2],q[0],q[1],q[2],q[3],b_acc[0],b_acc[1],b_acc[2],b_gyro[0],b_gyro[1],b_gyro[2],b_baro,yaw_rad,heading_meas_rad,heading_innovation_rad,heading_gate_threshold,gps_vel_chi2,gps_vel_chi2_threshold,timestamp_us,mode,flags,heading_update_result,gps_vel_accepted
65671,0,9.20247e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65675,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65680,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65685,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65690,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65690,0,9.20513e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65695,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65700,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65705,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65710,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65710,0,9.20793e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65715,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65721,-65.6272,24.7759,109.242,-10.7532,12.8267,50.0599,-0.973824,0.113543,-0.196347,-0.0149593,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.84,-0.0167495,0,0,0,0,0,65561120,2,0,0,0
65726,-65.6277,24.7783,109.23,-10.7538,12.8278,50.0566,-0.97382,0.113599,-0.196331,-0.014946,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.839,-0.0167975,0,0,0,0,0,65561120,2,0,0,0
65726,0,9.21017e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65732,-65.6277,24.7783,109.23,-10.7538,12.8278,50.0566,-0.97382,0.113599,-0.196331,-0.014946,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.839,-0.0167975,0,0,0,0,0,65561120,2,0,0,0
65738,-65.6277,24.7783,109.23,-10.7538,12.8278,50.0566,-0.97382,0.113599,-0.196331,-0.014946,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.839,-0.0167975,0,0,0,0,0,65561120,2,0,0,0
65744,-65.6277,24.7783,109.23,-10.7538,12.8278,50.0566,-0.97382,0.113599,-0.196331,-0.014946,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.839,-0.0167975,0,0,0,0,0,65561120,2,0,0,0
65744,0,9.2127e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65750,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65756,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65762,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65762,0,9.21522e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65768,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65774,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65780,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65780,0,9.21774e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65785,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65792,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65798,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65798,0,9.22026e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65804,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65810,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65816,-65.6283,24.7806,109.218,-10.7543,12.829,50.0532,-0.973817,0.113656,-0.196316,-0.0149328,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.838,-0.0168456,0,0,0,0,0,65561120,2,0,0,0
65816,0,9.22279e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65823,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65830,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65836,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65836,0,9.22559e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65843,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65849,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65856,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65856,0,9.22839e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65862,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65869,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65876,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65876,0,9.23119e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65882,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65889,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65896,-65.6288,24.783,109.206,-10.7549,12.8301,50.0499,-0.973814,0.113712,-0.1963,-0.0149196,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.837,-0.0168937,0,0,0,0,0,65561120,2,0,0,0
65898,0,9.23428e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65906,-65.6294,24.7854,109.194,-10.7554,12.8313,50.0465,-0.97381,0.113769,-0.196285,-0.0149063,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.835,-0.0169417,0,0,0,0,0,65561120,2,0,0,0
65914,-65.6294,24.7854,109.194,-10.7554,12.8313,50.0465,-0.97381,0.113769,-0.196285,-0.0149063,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.835,-0.0169417,0,0,0,0,0,65561120,2,0,0,0
65914,0,9.23652e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65921,-65.6294,24.7854,109.194,-10.7554,12.8313,50.0465,-0.97381,0.113769,-0.196285,-0.0149063,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.835,-0.0169417,0,0,0,0,0,65561120,2,0,0,0
65928,-65.63,24.7878,109.182,-10.756,12.8325,50.0431,-0.973807,0.113825,-0.196269,-0.0148931,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.834,-0.0169897,0,0,0,0,0,65561120,2,0,0,0
65935,-65.63,24.7878,109.182,-10.756,12.8325,50.0431,-0.973807,0.113825,-0.196269,-0.0148931,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.834,-0.0169897,0,0,0,0,0,65561120,2,0,0,0
65935,0,9.23946e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65941,-65.63,24.7878,109.182,-10.756,12.8325,50.0431,-0.973807,0.113825,-0.196269,-0.0148931,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.834,-0.0169897,0,0,0,0,0,65561120,2,0,0,0
65948,-65.6305,24.7902,109.17,-10.7566,12.8336,50.0398,-0.973804,0.113882,-0.196254,-0.0148798,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.833,-0.0170378,0,0,0,0,0,65561120,2,0,0,0
65955,-65.6305,24.7902,109.17,-10.7566,12.8336,50.0398,-0.973804,0.113882,-0.196254,-0.0148798,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.833,-0.0170378,0,0,0,0,0,65561120,2,0,0,0
65955,0,9.24226e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65962,-65.6305,24.7902,109.17,-10.7566,12.8336,50.0398,-0.973804,0.113882,-0.196254,-0.0148798,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.833,-0.0170378,0,0,0,0,0,65561120,2,0,0,0
65969,-65.6311,24.7926,109.158,-10.7571,12.8348,50.0364,-0.973801,0.113938,-0.196238,-0.0148666,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.832,-0.0170858,0,0,0,0,0,65561120,2,0,0,0
65975,-65.6311,24.7926,109.158,-10.7571,12.8348,50.0364,-0.973801,0.113938,-0.196238,-0.0148666,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.832,-0.0170858,0,0,0,0,0,65561120,2,0,0,0
65975,0,9.24507e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65982,-65.6311,24.7926,109.158,-10.7571,12.8348,50.0364,-0.973801,0.113938,-0.196238,-0.0148666,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.832,-0.0170858,0,0,0,0,0,65561120,2,0,0,0
65989,-65.6317,24.795,109.146,-10.7577,12.8359,50.0331,-0.973797,0.113995,-0.196223,-0.0148533,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.831,-0.0171338,0,0,0,0,0,65561120,2,0,0,0
65995,-65.6317,24.795,109.146,-10.7577,12.8359,50.0331,-0.973797,0.113995,-0.196223,-0.0148533,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.831,-0.0171338,0,0,0,0,0,65561120,2,0,0,0
65995,0,9.24787e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66002,-65.6317,24.795,109.146,-10.7577,12.8359,50.0331,-0.973797,0.113995,-0.196223,-0.0148533,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.831,-0.0171338,0,0,0,0,0,65561120,2,0,0,0
66009,-65.6456,24.8134,109.196,-10.7512,12.8387,50.0371,-0.973679,0.114125,-0.196753,-0.0145972,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.829,-0.0178729,0,0,0,0,0,65987940,1,0,0,0
66018,-65.7207,24.9032,109.546,-10.7108,12.8481,50.0789,-0.97302,0.11456,-0.199832,-0.0132698,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.829,-0.0216995,0,0,0,0,0,65995054,1,0,0,0
66018,0,9.25109e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66027,-65.8124,25.0135,109.976,-10.6621,12.8599,50.1295,-0.972197,0.115084,-0.2036,-0.0116363,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.829,-0.0264295,0,0,0,0,0,66003805,1,0,0,0
66036,-65.9311,25.3342,109.101,-10.6789,12.9826,49.8324,-0.971231,0.121062,-0.204868,-0.00908965,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.707,-0.0348668,0,0,0,0,0,66010058,2,0,0,0
66036,0,9.25361e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66044,-65.9311,25.3342,109.101,-10.6789,12.9826,49.8324,-0.971231,0.121062,-0.204868,-0.00908965,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.707,-0.0348668,0,0,0,0,0,66010058,2,0,0,0
66050,-65.9311,25.3342,109.101,-10.6789,12.9826,49.8324,-0.971231,0.121062,-0.204868,-0.00908965,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.707,-0.0348668,0,0,0,0,0,66010058,2,0,0,0
66057,-65.9316,25.3366,109.089,-10.6794,12.9838,49.829,-0.971228,0.121119,-0.204854,-0.00907584,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.705,-0.0349171,0,0,0,0,0,66010058,2,0,0,0
66057,0,9.25656e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66064,-65.9316,25.3366,109.089,-10.6794,12.9838,49.829,-0.971228,0.121119,-0.204854,-0.00907584,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.705,-0.0349171,0,0,0,0,0,66010058,2,0,0,0
66070,-65.9316,25.3366,109.089,-10.6794,12.9838,49.829,-0.971228,0.121119,-0.204854,-0.00907584,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.705,-0.0349171,0,0,0,0,0,66010058,2,0,0,0
66076,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66076,0,9.25922e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66083,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66089,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66095,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66095,0,9.26188e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66100,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66106,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66112,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66112,0,9.26426e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66117,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66123,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66129,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66129,0,9.26665e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66135,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66141,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66146,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66146,0,9.26903e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66152,-65.9321,25.339,109.077,-10.6799,12.985,49.8256,-0.971224,0.121175,-0.204839,-0.00906205,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.704,-0.0349674,0,0,0,0,0,66010058,2,0,0,0
66158,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66164,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66164,0,9.27155e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66170,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66176,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66181,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66181,0,9.27393e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66187,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66192,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66198,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66198,0,9.27632e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66204,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66209,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66215,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66215,0,9.2787e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66220,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66226,-65.9326,25.3415,109.065,-10.6805,12.9861,49.8223,-0.97122,0.121232,-0.204825,-0.00904825,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.703,-0.0350177,0,0,0,0,0,66010058,2,0,0,0
66232,-65.9332,25.3439,109.053,-10.681,12.9873,49.8189,-0.971216,0.121289,-0.20481,-0.00903445,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.702,-0.035068,0,0,0,0,0,66010058,2,0,0,0
66232,0,9.28108e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66238,-65.9332,25.3439,109.053,-10.681,12.9873,49.8189,-0.971216,0.121289,-0.20481,-0.00903445,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,289.702,-0.035068,0,0,0,0,0,66010058,2,0,0,0
