ts_ms,av_state,av_timestamp,navSensors.imu[0].accel_x,navSensors.imu[0].accel_y,navSensors.imu[0].accel_z,navSensors.imu[0].gyro_x,navSensors.imu[0].gyro_y,navSensors.imu[0].gyro_z,navSensors.imu[0].temperature,navSensors.imu[0].timestamp_us,navSensors.imu[1].accel_x,navSensors.imu[1].accel_y,navSensors.imu[1].accel_z,navSensors.imu[1].gyro_x,navSensors.imu[1].gyro_y,navSensors.imu[1].gyro_z,navSensors.imu[1].temperature,navSensors.imu[1].timestamp_us,navSensors.imu[2].accel_x,navSensors.imu[2].accel_y,navSensors.imu[2].accel_z,navSensors.imu[2].gyro_x,navSensors.imu[2].gyro_y,navSensors.imu[2].gyro_z,navSensors.imu[2].temperature,navSensors.imu[2].timestamp_us,navSensors.imu[3].accel_x,navSensors.imu[3].accel_y,navSensors.imu[3].accel_z,navSensors.imu[3].gyro_x,navSensors.imu[3].gyro_y,navSensors.imu[3].gyro_z,navSensors.imu[3].temperature,navSensors.imu[3].timestamp_us,navSensors.bmp.temperature,navSensors.bmp.pressure,navSensors.bmp_aux.temperature,navSensors.bmp_aux.pressure,navSensors.bmp_3.temperature,navSensors.bmp_3.pressure,navSensors.bmp_4.temperature,navSensors.bmp_4.pressure,navigationData.position_kalman.x,navigationData.position_kalman.y,navigationData.position_kalman.z,navigationData.speed.x,navigationData.speed.y,navigationData.speed.z,navigationData.accel.x,navigationData.accel.y,navigationData.accel.z,navigationData.attitude.x,navigationData.attitude.y,navigationData.attitude.z,navigationData.course,navigationData.altitude,navigationData.baro.temperature,navigationData.baro.pressure,event.command_updated,event.calibrated,event.dpr_eth_ready,event.dpr_eth_pressure_ok,event.dpr_lox_ready,event.dpr_lox_pressure_ok,event.prb_ready,event.trb_ready,event.ignited,event.seperated,event.chute_unreefed,event.ignition_failed,event.catastrophic_failure,event.timer_launch_delay,event.cut_off_detected,event.apogee_detected,event.touchdown_detected,event.vertical_acc_hold,event.imu_liftoff_detected
47661,INIT,47661,-0.40462,-0.474052,-9.54329,-0.00106526,0.010919,0.00599211,302.212,47641394,-0.488417,-0.563834,-9.55287,-0.0082558,0.00239685,0.0103863,302.525,47656274,-0.476446,-0.436942,-9.6606,0.00639159,0.00306264,-0.00119842,304.4,47656213,-0.448913,-0.475249,-9.78391,-0.00346211,-0.0082558,-0.0113184,300.712,47641395,35.5683,97996.2,34.7973,98005.8,35.5191,98023.6,35.7482,98023.7,-42.4481,7.74884,67.7319,-15.7905,5.37032,43.7308,-0.448913,-0.475249,-9.78391,5.75389,-44.4804,24.9002,24.9002,-67.7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47679,INIT,47679,-0.442927,-0.548272,-9.55885,-0.00745685,0.000532632,-0.01265,302.587,47658678,-0.508768,-0.536301,-9.6223,0.00306264,-0.000399474,0.000932106,302.4,47673579,-0.439336,-0.536301,-9.55526,-0.00612527,-0.0066579,0,304.4,47673555,-0.31364,-0.483629,-9.70011,-0.00426106,0.0115848,0.00119842,300.9,47658682,35.5683,97996.2,34.7973,98005.8,35.5191,98023.6,35.7482,98023.7,-42.4481,7.74884,67.7319,-15.7905,5.37032,43.7308,-0.31364,-0.483629,-9.70011,5.75389,-44.4804,24.9002,24.9002,-67.7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47698,INIT,47698,-0.427365,-0.531513,-9.58399,0.00266316,0.00239685,0.00066579,302.4,47676118,-0.518345,-0.387861,-9.58399,-0.0098537,0.00239685,-0.00226369,302.525,47691008,-0.500388,-0.559046,-9.65342,-0.0111853,0.00332895,-0.00306264,304.462,47690995,-0.401029,-0.475249,-9.77193,-0.00266316,-0.00106526,0.00199737,300.775,47676218,35.5449,97998,34.7598,98005,35.4864,98017.6,35.725,98023.3,-42.5191,7.77306,67.9181,-15.7735,5.38837,43.7897,-0.401029,-0.475249,-9.77193,5.7826,-44.2438,24.8344,24.8344,-67.9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47715,INIT,47715,-0.42138,-0.465672,-9.51456,0.00878843,0.00958738,0.0015979,302.462,47691807,-0.429759,-0.465672,-9.61033,0.00066579,-0.00612527,0.00452737,302.4,47707219,-0.509965,-0.549469,-9.51815,-0.0110521,0.00918791,0.0107858,304.212,47707521,-0.399832,-0.536301,-9.73243,0.00199737,0.00426106,0.00253,300.962,47692220,35.5449,97998,34.7598,98005,35.4864,98017.6,35.725,98023.3,-42.7622,7.85672,68.5959,-15.7087,5.44939,44.0029,-0.451307,-0.4956,-9.70131,5.90542,-43.4053,24.5909,24.5909,-68.5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47731,INIT,47731,-0.471658,-0.48722,-9.52892,0.00612527,0.00173105,-0.00266316,302.525,47708589,-0.462081,-0.527921,-9.66659,-0.00346211,-0.00119842,-0.00732369,302.275,47724030,-0.424971,-0.549469,-9.64265,-0.0098537,0.00759001,-0.0169111,304.462,47724332,-0.32202,-0.518345,-9.7049,-0.00679106,0.00545948,0.00292948,300.775,47708846,35.5449,97998,34.7598,98005,35.4864,98017.6,35.725,98023.3,-43.0225,7.9478,69.3287,-15.6374,5.51502,44.2311,-0.351948,-0.511162,-9.67138,6.02968,-42.5034,24.3367,24.3367,-69.3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47748,INIT,47748,-0.452504,-0.530316,-9.57322,0.00213053,-0.00705738,0.00186421,302.4,47725372,-0.415394,-0.556652,-9.61751,0.00346211,0.00532632,0.0129163,302.462,47740841,-0.511162,-0.497994,-9.63786,0.0110521,0.00719053,0.0123837,304.4,47741143,-0.436942,-0.506374,-9.73243,-0.00106526,0.00679106,0.00319579,300.65,47725473,35.5449,97998,34.7598,98005,35.4864,98017.6,35.725,98023.3,-43.2793,8.03909,70.0585,-15.5659,5.58008,44.4556,-0.407014,-0.434548,-9.71567,6.14403,-41.6086,24.0908,24.0908,-70.0585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47765,INIT,47765,-0.457293,-0.506374,-9.48343,0.0141148,0.0098537,-0.00186421,302.4,47741999,-0.45849,-0.54109,-9.61631,0.00199737,-0.00559264,0.0121174,302.65,47757496,-0.405817,-0.533907,-9.67617,-0.000532632,-0.000932106,0.00239685,304.462,47757798,-0.446519,-0.493206,-9.76475,-0.00452737,-0.0041279,-0.0057258,300.837,47743225,35.5449,97998,34.7598,98005,35.4864,98017.6,35.725,98023.3,-43.5329,8.13074,70.7863,-15.4939,5.64496,44.6767,-0.40462,-0.445322,-9.6211,6.24997,-40.7203,23.8544,23.8544,-70.7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47781,INIT,47781,-0.426168,-0.527921,-9.60314,0.00133158,0.00679106,-0.00213053,302.462,47758781,-0.45849,-0.456095,-9.52054,-0.00732369,-0.00732369,0.00452737,302.337,47774463,-0.439336,-0.542287,-9.65701,-0.00759001,-0.0057258,0.000399474,304.15,47774765,-0.500388,-0.489614,-9.61631,-0.00133158,-0.0015979,0.00133158,300.9,47760040,35.5216,98000.3,34.7364,98006.2,35.4723,98021.1,35.6971,98023.7,-43.778,8.22293,70.3881,-15.5962,5.74182,44.5393,-0.379481,-0.505177,-9.69771,5.62934,-40.6282,24.1071,24.1071,-70.3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47799,INIT,47799,-0.521936,-0.468066,-9.63546,0.00106526,-0.00133158,0.0015979,302.462,47779282,-0.574608,-0.460884,-9.55287,-0.00532632,-0.0015979,0.00332895,302.4,47794680,-0.469264,-0.536301,-9.69652,-0.00332895,-0.000133158,0.00812264,304.4,47794513,-0.438139,-0.559046,-9.66779,0.000798948,-0.000399474,0.00239685,300.962,47779202,35.5449,98001.5,34.7551,98006.3,35.4911,98025.9,35.7203,98025.3,-43.778,8.22293,70.3881,-15.5962,5.74182,44.5393,-0.438139,-0.559046,-9.66779,5.62934,-40.6282,24.1071,24.1071,-70.3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47816,INIT,47816,-0.390255,-0.571017,-9.53371,0.0066579,0.00319579,0.0041279,302.587,47795688,-0.432153,-0.542287,-9.55885,-0.00466053,0.00386158,0.00705738,302.275,47811206,-0.501585,-0.445322,-9.65342,-0.00705738,0.01771,-0.00852212,304.212,47811122,-0.383072,-0.554258,-9.67257,-0.00426106,0.00292948,0.0102532,301.025,47795584,35.5449,98001.5,34.7551,98006.3,35.4911,98025.9,35.7203,98025.3,-43.7782,8.22303,70.3776,-15.5979,5.74221,44.536,-0.383072,-0.554258,-9.67257,5.62212,-40.6351,24.1118,24.1118,-70.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47835,INIT,47835,-0.51595,-0.565032,-9.61392,0.000798948,-0.0105195,-0.00492685,302.4,47815220,-0.432153,-0.560243,-9.54329,-0.0041279,0.00865527,-0.00226369,302.462,47830884,-0.520739,-0.533907,-9.61631,-0.00892159,0.00239685,-0.00173105,304.15,47830606,-0.363919,-0.584185,-9.71926,-0.00119842,-0.000798948,-0.00585895,300.9,47815030,35.5449,98001.5,34.7551,98006.3,35.4911,98025.9,35.7203,98025.3,-43.7782,8.22303,70.3776,-15.5979,5.74221,44.536,-0.363919,-0.584185,-9.71926,5.62212,-40.6351,24.1118,24.1118,-70.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47854,INIT,47854,-0.444124,-0.56144,-9.50857,0.0041279,0.00173105,-0.00732369,302.587,47834126,-0.469264,-0.556652,-9.4978,0.00226369,0,0.00732369,302.462,47849921,-0.465672,-0.520739,-9.68215,0.00332895,0.00399474,-0.00479369,304.337,47849888,-0.523133,-0.389058,-9.76116,-0.00133158,0.00213053,0.00173105,300.712,47834164,35.5449,98001.5,34.7551,98006.3,35.4911,98025.9,35.7203,98025.3,-43.7782,8.22303,70.3776,-15.5979,5.74221,44.536,-0.523133,-0.389058,-9.76116,5.62212,-40.6351,24.1118,24.1118,-70.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47873,INIT,47873,-0.413,-0.521936,-9.53611,0.00426106,-0.00213053,0.00532632,302.275,47853188,-0.527921,-0.620098,-9.51097,-0.00133158,0.00239685,0.0165116,302.525,47869254,-0.494403,-0.567426,-9.64384,-0.00346211,-0.000932106,-0.000266316,304.462,47869244,-0.385466,-0.486023,-9.64145,-0.0057258,0.00106526,0.00239685,300.9,47853358,35.531,97998.9,34.7411,98004.3,35.4723,98020.5,35.7064,98018.6,-43.7782,8.22303,70.3776,-15.5979,5.74221,44.536,-0.417788,-0.549469,-9.69891,5.62212,-40.6351,24.1118,24.1118,-70.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47892,INIT,47892,-0.417788,-0.526724,-9.57322,0.00812264,0.00532632,0.00759001,302.275,47872251,-0.476446,-0.608127,-9.60913,0.00279632,-0.00679106,-0.00679106,302.337,47888395,-0.399832,-0.513556,-9.64983,0.00745685,0.00173105,0.00545948,304.275,47888430,-0.379481,-0.435745,-9.70969,-0.00213053,0.00359527,0.00812264,300.837,47872521,35.531,97998.9,34.7411,98004.3,35.4723,98020.5,35.7064,98018.6,-43.7785,8.22313,70.3671,-15.5995,5.7426,44.5327,-0.397437,-0.454898,-9.67617,5.61491,-40.6421,24.1165,24.1165,-70.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47909,INIT,47909,-0.371101,-0.56144,-9.51695,0.00532632,-0.000532632,0.000133158,302.525,47889438,-0.391452,-0.477643,-9.58519,-0.00798948,0.00599211,0.00066579,302.337,47905711,-0.54109,-0.512359,-9.64025,-0.00452737,0.00386158,0.00186421,304.525,47905655,-0.415394,-0.530316,-9.70969,0.00253,-0.000266316,-0.00239685,300.587,47889652,35.531,97998.9,34.7411,98004.3,35.4723,98020.5,35.7064,98018.6,-43.7785,8.22313,70.3671,-15.5995,5.7426,44.5327,-0.398635,-0.392649,-9.77433,5.61491,-40.6421,24.1165,24.1165,-70.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47927,INIT,47927,-0.483629,-0.477643,-9.64863,0.00452737,-0.00319579,0.00972054,302.525,47906470,-0.531513,-0.477643,-9.54808,-0.00439422,-0.00319579,0.00119842,302.462,47922901,-0.436942,-0.493206,-9.58998,0.00279632,0.000932106,-0.00119842,304.4,47922884,-0.397437,-0.472855,-9.64863,-0.00798948,0.00372843,-0.00812264,300.775,47906939,35.531,97998.9,34.7411,98004.3,35.4723,98020.5,35.7064,98018.6,-43.7785,8.22313,70.3671,-15.5995,5.7426,44.5327,-0.44173,-0.469264,-9.64384,5.61491,-40.6421,24.1165,24.1165,-70.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47943,INIT,47943,-0.525527,-0.523133,-9.59716,0.000932106,0.00066579,0.0113184,302.275,47923188,-0.444124,-0.614113,-9.58519,-0.00452737,0.000266316,-0.00279632,302.525,47939708,-0.519542,-0.562637,-9.57681,-0.00958738,-0.000266316,0.00719053,304.525,47939760,-0.397437,-0.555455,-9.62828,-0.00319579,0.00346211,0.00319579,300.775,47923601,35.517,97999.9,34.7364,98008.5,35.4723,98023,35.7064,98028.2,-43.7785,8.22313,70.3671,-15.5995,5.7426,44.5327,-0.484826,-0.5782,-9.58878,5.61491,-40.6421,24.1165,24.1165,-70.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47960,INIT,47960,-0.432153,-0.523133,-9.55885,0.000932106,-0.00719053,0.00692422,302.587,47939751,-0.496797,-0.51595,-9.50498,-0.00506001,-0.00253,-0.00346211,302.587,47956547,-0.420182,-0.505177,-9.71088,-0.00226369,-0.00346211,0.0174437,304.525,47956429,-0.386664,-0.549469,-9.76715,0.00519316,0.00359527,-0.00399474,300.9,47939855,35.517,97999.9,34.7364,98008.5,35.4723,98023,35.7064,98028.2,-43.7787,8.22323,70.3566,-15.6012,5.74299,44.5293,-0.405817,-0.502782,-9.76116,5.60769,-40.6491,24.1212,24.1212,-70.3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47979,INIT,47979,-0.474052,-0.519542,-9.5816,-0.00119842,0.00279632,0.00625843,302.4,47958813,-0.422577,-0.48722,-9.54329,-0.00319579,-0.00119842,0.00213053,302.65,47975537,-0.442927,-0.480037,-9.57322,0.00346211,0.000932106,0.00932106,304.4,47975509,-0.447716,-0.465672,-9.67617,0.00878843,-0.00372843,0.00133158,300.712,47959205,35.517,97999.9,34.7364,98008.5,35.4723,98023,35.7064,98028.2,-43.7787,8.22323,70.3566,-15.6012,5.74299,44.5293,-0.42138,-0.611719,-9.68933,5.60769,-40.6491,24.1212,24.1212,-70.3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
47997,INIT,47997,-0.372298,-0.505177,-9.578,0.00253,0.00386158,0.00319579,302.525,47976782,-0.434548,-0.517148,-9.62349,-0.0125169,0.000399474,0.00559264,302.712,47993793,-0.448913,-0.460884,-9.65103,-0.0107858,0.00559264,0.00452737,304.4,47993823,-0.411803,-0.579397,-9.67617,0.00386158,0.00798948,0.00199737,300.775,47976929,35.517,97999.9,34.7364,98008.5,35.4723,98023,35.7064,98028.2,-43.7787,8.22323,70.3566,-15.6012,5.74299,44.5293,-0.411803,-0.579397,-9.67617,5.60769,-40.6491,24.1212,24.1212,-70.3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48014,INIT,48014,-0.403423,-0.530316,-9.63546,0.00972054,0.0015979,-0.00306264,302.462,47994126,-0.414197,-0.472855,-9.6199,-0.00945422,-0.00253,0.0187753,302.525,48011218,-0.519542,-0.526724,-9.61751,0.00239685,0.000532632,0.00812264,304.275,48011158,-0.373495,-0.482432,-9.60793,0,0.0119842,0.00253,300.775,47994778,35.517,97999.9,34.7364,98008.5,35.4723,98023,35.7064,98028.2,-43.7787,8.22323,70.3566,-15.6012,5.74299,44.5293,-0.420182,-0.444124,-9.67138,5.60769,-40.6491,24.1212,24.1212,-70.3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48032,INIT,48032,-0.430956,-0.435745,-9.55406,-0.00785633,0.00652474,-0.00386158,302.4,48011626,-0.494403,-0.563834,-9.63307,-0.00479369,0.000266316,0.0138484,302.4,48028987,-0.453701,-0.579397,-9.60793,0.00106526,0.00519316,-0.0171774,304.525,48028970,-0.384269,-0.530316,-9.65103,-0.00399474,-0.00545948,0.00772317,300.9,48011813,35.5263,98001.4,34.7364,98005,35.463,98020.9,35.7017,98024.7,-43.7789,8.22333,70.3461,-15.6029,5.74339,44.526,-0.311246,-0.594959,-9.65103,5.60047,-40.656,24.1259,24.1259,-70.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48048,INIT,48048,-0.436942,-0.480037,-9.57441,0.00199737,0.000266316,-0.00452737,302.525,48027720,-0.387861,-0.545878,-9.60195,-0.000532632,0.00119842,0.00945422,302.65,48045037,-0.456095,-0.549469,-9.59476,-0.00545948,0.0111853,0.00692422,304.525,48045063,-0.44173,-0.51595,-9.61033,0.00306264,0.00253,-0.00932106,300.837,48027786,35.5263,98001.4,34.7364,98005,35.463,98020.9,35.7017,98024.7,-43.7789,8.22333,70.3461,-15.6029,5.74339,44.526,-0.44173,-0.51595,-9.61033,5.60047,-40.656,24.1259,24.1259,-70.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48066,INIT,48066,-0.403423,-0.415394,-9.63187,-0.00226369,0.00479369,0.0118511,302.525,48046313,-0.489614,-0.472855,-9.62828,0.00133158,0.00892159,0.010919,302.4,48063919,-0.507571,-0.536301,-9.60913,0.000932106,-0.000399474,0.00426106,304.4,48063812,-0.395043,-0.486023,-9.663,0.00585895,0.00253,0.00359527,300.775,48046572,35.5263,98001.4,34.7364,98005,35.463,98020.9,35.7017,98024.7,-43.7789,8.22333,70.3461,-15.6029,5.74339,44.526,-0.457293,-0.548272,-9.6199,5.60047,-40.656,24.1259,24.1259,-70.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48084,INIT,48084,-0.408211,-0.447716,-9.59596,0.00386158,0.00452737,0.00878843,302.275,48064282,-0.393846,-0.460884,-9.6642,-0.00066579,0.00958738,0.000266316,302.462,48082009,-0.547075,-0.502782,-9.55526,-0.00918791,0.00772317,0.00506001,304.275,48081948,-0.410606,-0.486023,-9.71088,-0.000266316,-0.000399474,-0.00519316,300.837,48064576,35.5263,98001.4,34.7364,98005,35.463,98020.9,35.7017,98024.7,-43.7789,8.22333,70.3461,-15.6029,5.74339,44.526,-0.397437,-0.480037,-9.62469,5.60047,-40.656,24.1259,24.1259,-70.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48102,INIT,48102,-0.447716,-0.480037,-9.64504,0.00372843,0.00239685,-0.000133158,302.462,48081782,-0.490811,-0.60693,-9.54209,-0.00545948,-0.00705738,-0.00372843,302.65,48099577,-0.494403,-0.526724,-9.65222,-0.000532632,0.0015979,0.0117179,304.525,48099566,-0.377087,-0.599748,-9.7444,0.00066579,-0.000798948,0.00905475,300.837,48082112,35.5263,98001.4,34.7364,98007.4,35.4677,98023.1,35.7064,98027.6,-43.7791,8.22343,70.3356,-15.6046,5.74378,44.5226,-0.446519,-0.52433,-9.75158,5.59325,-40.663,24.1306,24.1306,-70.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48118,INIT,48118,-0.451307,-0.474052,-9.57441,0.00732369,-0.000798948,0.00878843,302.587,48097720,-0.488417,-0.56144,-9.58758,-0.0121174,-0.00679106,0.00612527,302.462,48115677,-0.511162,-0.519542,-9.58878,-0.00878843,0.00532632,-0.00852212,304.212,48115676,-0.386664,-0.591368,-9.69891,0.00466053,-0.00399474,0.000399474,300.775,48098085,35.5263,98001.4,34.7364,98007.4,35.4677,98023.1,35.7064,98027.6,-43.7791,8.22343,70.3356,-15.6046,5.74378,44.5226,-0.432153,-0.511162,-9.68933,5.59325,-40.663,24.1306,24.1306,-70.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48135,INIT,48135,-0.42138,-0.521936,-9.60314,-0.0015979,-0.0015979,0.00852212,302.275,48115532,-0.47884,-0.476446,-9.60673,0.00133158,-0.00679106,-0.000266316,302.337,48133728,-0.542287,-0.562637,-9.64145,-0.00372843,0.00545948,0.0102532,304.462,48133670,-0.438139,-0.538695,-9.71208,-0.00319579,0.00426106,-0.00386158,300.712,48115965,35.5263,98001.4,34.7364,98007.4,35.4677,98023.1,35.7064,98027.6,-43.7791,8.22343,70.3356,-15.6046,5.74378,44.5226,-0.484826,-0.536301,-9.71447,5.59325,-40.663,24.1306,24.1306,-70.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48152,INIT,48152,-0.468066,-0.557849,-9.57441,0.00945422,0.0015979,-0.00639159,302.462,48132251,-0.472855,-0.484826,-9.5816,-0.00585895,-0.00612527,0.00239685,302.587,48150589,-0.520739,-0.514753,-9.57561,-0.0121174,0.00905475,-0.00599211,304.337,48150554,-0.480037,-0.499191,-9.67497,-0.00652474,-0.00785633,-0.00426106,300.962,48132752,35.5263,98001.4,34.7364,98007.4,35.4677,98023.1,35.7064,98027.6,-43.7791,8.22343,70.3356,-15.6046,5.74378,44.5226,-0.405817,-0.56144,-9.67617,5.59325,-40.663,24.1306,24.1306,-70.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48169,INIT,48169,-0.391452,-0.554258,-9.52533,0.000133158,-0.00306264,-0.00359527,302.462,48148657,-0.448913,-0.622492,-9.58878,-0.00239685,0.00319579,0.00332895,302.337,48167082,-0.447716,-0.627281,-9.68574,-0.0130495,-0.000932106,-0.0142479,304.462,48167079,-0.430956,-0.482432,-9.69293,-0.000399474,0.00732369,0.0015979,301.025,48149226,35.531,98000.1,34.7457,98010.7,35.4677,98027.4,35.7064,98025.2,-43.7793,8.22353,70.3251,-15.6062,5.74417,44.5193,-0.386664,-0.548272,-9.75996,5.58603,-40.67,24.1353,24.1353,-70.3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48186,INIT,48186,-0.390255,-0.469264,-9.63666,-0.00892159,-0.00759001,0.00812264,302.587,48165688,-0.474052,-0.56144,-9.59835,-0.00772317,0.00119842,0.00892159,302.775,48184254,-0.512359,-0.497994,-9.54568,0.000798948,-0.00279632,0.00332895,304.587,48184275,-0.442927,-0.543484,-9.62828,-0.00319579,-0.00652474,0.00106526,300.775,48166357,35.531,98000.1,34.7457,98010.7,35.4677,98027.4,35.7064,98025.2,-43.7793,8.22353,70.3251,-15.6062,5.74417,44.5193,-0.398635,-0.543484,-9.69532,5.58603,-40.67,24.1353,24.1353,-70.3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48202,INIT,48202,-0.413,-0.496797,-9.57082,0.000532632,-0.00452737,0.00905475,302.462,48181782,-0.454898,-0.566229,-9.59955,-0.00119842,0.00266316,0.00585895,302.525,48200462,-0.452504,-0.459687,-9.65103,-0.000798948,0.00599211,-0.00972054,304.337,48200357,-0.351948,-0.530316,-9.67736,-0.00599211,0.0153132,0.00279632,301.025,48182550,35.531,98000.1,34.7457,98010.7,35.4677,98027.4,35.7064,98025.2,-43.7793,8.22353,70.3251,-15.6062,5.74417,44.5193,-0.408211,-0.474052,-9.76715,5.58603,-40.67,24.1353,24.1353,-70.3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48218,INIT,48218,-0.389058,-0.537498,-9.49421,-0.000532632,0.00945422,0.00359527,302.65,48198188,-0.435745,-0.554258,-9.64384,-0.00226369,-0.0015979,0.00679106,302.462,48216981,-0.503979,-0.442927,-9.6223,-0.00173105,0.00732369,0.0117179,304.587,48216974,-0.453701,-0.550666,-9.73842,-0.00199737,0.00798948,0.00559264,300.712,48199088,35.531,98000.1,34.7457,98010.7,35.4677,98027.4,35.7064,98025.2,-43.7793,8.22353,70.3251,-15.6062,5.74417,44.5193,-0.457293,-0.464475,-9.65103,5.58603,-40.67,24.1353,24.1353,-70.3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48235,INIT,48235,-0.499191,-0.466869,-9.54808,0.0137153,0.00346211,-0.00306264,302.587,48214282,-0.529119,-0.566229,-9.59476,-0.00532632,-0.0015979,-0.000266316,302.587,48233348,-0.533907,-0.492008,-9.68933,-0.00346211,0.00625843,-0.0082558,304.275,48233361,-0.393846,-0.53271,-9.72405,0.00452737,0,0.00346211,300.65,48215470,35.531,97998.3,34.7411,98009,35.4723,98021.8,35.7064,98027.6,-43.7795,8.22363,70.3146,-15.6079,5.74456,44.5159,-0.45849,-0.505177,-9.70131,5.5788,-40.6769,24.1401,24.1401,-70.3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
48251,INIT,48251,-0.440533,-0.477643,-9.61511,0.00186421,-0.000399474,0.013449,302.462,48230532,-0.529119,-0.571017,-9.64025,-0.00452737,-0.00346211,0.000266316,302.587,48249572,-0.427365,-0.493206,-9.55526,0.0111853,-0.00545948,-0.00759001,304.275,48249574,-0.398635,-0.545878,-9.70131,-0.00998685,-0.0015979,0.00466053,300.9,48231728,35.531,97998.3,34.7411,98009,35.4723,98021.8,35.7064,98027.6,-43.7795,8.22363,70.3146,-15.6079,5.74456,44.5159,-0.409408,-0.536301,-9.72166,5.5788,-40.6769,24.1401,24.1401,-70.3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACC_HOLD_NOT_ELAPSED,1
